signal,agg,signal_col,description,ret_col,lag_days,n_days,ic,ls_spread,cum_sign_ret,industry,industry_label,max_rank,horizon,horizon_label,label_obs_tweets
sig_views_weighted,wmean,sig_views_weighted_wmean,情绪 × log(views),ind_ret_5m,0,15,-0.4139,-0.003795,-0.01152,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_bull_only,wmean,sig_bull_only_wmean,仅看多情绪 × Influence,ind_ret_5m,0,15,-0.434,-0.002832,0.0032,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_attention_raw,sum,sig_attention_raw_sum,纯 Influence（无情绪）,ind_ret_5m,0,15,-0.4481,-0.001763,0.006266,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_sentiment_x_likes,wmean,sig_sentiment_x_likes_wmean,Sentiment × log(1+likes),ind_ret_5m,0,15,-0.5088,-0.003156,-0.008454,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_sentiment_x_likes,sum,sig_sentiment_x_likes_sum,Sentiment × log(1+likes),ind_ret_5m,0,15,-0.5293,-0.001023,-0.008454,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_views_weighted,sum,sig_views_weighted_sum,情绪 × log(views),ind_ret_5m,0,15,-0.5464,-0.001023,0.009652,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_engagement,sum,sig_engagement_sum,情绪 × 相对自身互动惊喜度,ind_ret_5m,0,15,-0.5501,-5.5e-05,0.006943,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_momentum_daily,sum,sig_momentum_daily_sum,跟随行业情绪动量（非反转）,ind_ret_5m,0,15,-0.5504,-0.001769,0.003625,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_bull_x_eng,sum,sig_bull_x_eng_sum,看多帖 × 互动惊喜（对照）,ind_ret_5m,0,15,-0.5603,-0.001023,0.008263,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_bull_only,sum,sig_bull_only_sum,仅看多情绪 × Influence,ind_ret_5m,0,15,-0.5898,-0.001769,0.0032,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_original_post,sum,sig_original_post_sum,非转发帖 × Sentiment × Influence,ind_ret_5m,0,15,-0.6012,-0.003303,-0.01152,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_momentum,sum,sig_momentum_sum,跟随情绪 × 影响力（非反转）,ind_ret_5m,0,15,-0.607,-0.001769,-0.011772,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_baseline,sum,sig_baseline_sum,Sentiment × Influence（原版）,ind_ret_5m,0,15,-0.607,-0.001769,-0.011772,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_attention,sum,sig_attention_sum,Influence × sign(Sentiment),ind_ret_5m,0,15,-0.6075,-0.006304,-0.023086,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_rank_weighted,sum,sig_rank_weighted_sum,Sentiment × Influence × Top排名权重,ind_ret_5m,0,15,-0.6076,-0.001769,-0.011772,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_bull_crowd,sum,sig_bull_crowd_sum,看多帖占比 × 情绪（拥挤做多，对照）,ind_ret_5m,0,15,-0.6102,-0.003742,-0.001008,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_top_rank_only,sum,sig_top_rank_only_sum,仅行业排名前3 KOL,ind_ret_5m,0,15,-0.617,-0.001769,-0.013622,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_net_crowd_contrarian,sum,sig_net_crowd_contrarian_sum,(看空占比−看多占比) × 情绪反转,ind_ret_5m,0,15,-0.6331,-0.007544,0.003378,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_sentiment_delta,sum,sig_sentiment_delta_sum,情绪相对5日均值突变 × 当日影响力,ind_ret_5m,0,15,-0.7333,-0.006675,-0.03485,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_nlp_lex_disagree,sum,sig_nlp_lex_disagree_sum,NLP 与词典情绪不一致时反转,ind_ret_5m,0,15,,,,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_nlp_lex_disagree,wmean,sig_nlp_lex_disagree_wmean,NLP 与词典情绪不一致时反转,ind_ret_5m,0,15,,,,ai_tools,AI 工具 / Agent,all,5m,5分钟,638
sig_attention_raw,sum,sig_attention_raw_sum,纯 Influence（无情绪）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_attention_raw,wmean,sig_attention_raw_wmean,纯 Influence（无情绪）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_attention,sum,sig_attention_sum,Influence × sign(Sentiment),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_attention,wmean,sig_attention_wmean,Influence × sign(Sentiment),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_baseline,sum,sig_baseline_sum,Sentiment × Influence（原版）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_baseline,wmean,sig_baseline_wmean,Sentiment × Influence（原版）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_bounce,sum,sig_bear_bounce_sum,仅明显看空帖反转（恐慌反弹）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_bounce,wmean,sig_bear_bounce_wmean,仅明显看空帖反转（恐慌反弹）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_crowd_strict,sum,sig_bear_crowd_strict_sum,严格恐慌：bear_ratio>0.5 才 bear_crowd,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_crowd,sum,sig_bear_crowd_sum,看空帖占比 × 情绪反转（恐慌反弹）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_only,sum,sig_bear_only_sum,仅看空情绪 × Influence,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_only,wmean,sig_bear_only_wmean,仅看空情绪 × Influence,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_x_eng,sum,sig_bear_x_eng_sum,看空帖 × 互动惊喜 × 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bear_x_eng,wmean,sig_bear_x_eng_wmean,看空帖 × 互动惊喜 × 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_crowd,sum,sig_bull_crowd_sum,看多帖占比 × 情绪（拥挤做多，对照）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_fade,sum,sig_bull_fade_sum,仅明显看多帖反转（拥挤做多）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_fade,wmean,sig_bull_fade_wmean,仅明显看多帖反转（拥挤做多）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_only,sum,sig_bull_only_sum,仅看多情绪 × Influence,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_only,wmean,sig_bull_only_wmean,仅看多情绪 × Influence,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_x_eng,sum,sig_bull_x_eng_sum,看多帖 × 互动惊喜（对照）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_bull_x_eng,wmean,sig_bull_x_eng_wmean,看多帖 × 互动惊喜（对照）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_consensus_contrarian,sum,sig_consensus_contrarian_sum,行业共识情绪反转（|均值|×影响力）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_orig,sum,sig_contrarian_orig_sum,仅原创帖（非 RT）反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_orig,wmean,sig_contrarian_orig_wmean,仅原创帖（非 RT）反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian,sum,sig_contrarian_sum,−Sentiment × Influence（反转）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_top3,sum,sig_contrarian_top3_sum,仅Top3 KOL的反转信号（日频 sum）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_top3,wmean,sig_contrarian_top3_wmean,仅Top3 KOL的反转信号（日频 sum）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_views,sum,sig_contrarian_views_sum,反转 × log(views),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_views,wmean,sig_contrarian_views_wmean,反转 × log(views),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian,wmean,sig_contrarian_wmean,−Sentiment × Influence（反转）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_x_viral,sum,sig_contrarian_x_viral_sum,反转 × 互动惊喜度（连续加权）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_contrarian_x_viral,wmean,sig_contrarian_x_viral_wmean,反转 × 互动惊喜度（连续加权）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_disagreement,sum,sig_disagreement_sum,sig_disagreement,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_dispersion_contrarian,sum,sig_dispersion_contrarian_sum,高分歧日 × 情绪反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_dual_confirm_contra,sum,sig_dual_confirm_contra_sum,看空 + 高互动双重确认反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_dual_confirm_contra,wmean,sig_dual_confirm_contra_wmean,看空 + 高互动双重确认反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_engagement,sum,sig_engagement_sum,情绪 × 相对自身互动惊喜度,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_engagement,wmean,sig_engagement_wmean,情绪 × 相对自身互动惊喜度,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_extreme_contrarian,sum,sig_extreme_contrarian_sum,仅极端情绪帖（|s|≥0.2）反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_extreme_contrarian,wmean,sig_extreme_contrarian_wmean,仅极端情绪帖（|s|≥0.2）反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_imbalance_contrarian,sum,sig_imbalance_contrarian_sum,情绪方向 × 影响力反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_imbalance_contrarian,wmean,sig_imbalance_contrarian_wmean,情绪方向 × 影响力反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_kol_breadth_contrarian,sum,sig_kol_breadth_contrarian_sum,参与 KOL 数 × 情绪反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_momentum_daily,sum,sig_momentum_daily_sum,跟随行业情绪动量（非反转）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_momentum,sum,sig_momentum_sum,跟随情绪 × 影响力（非反转）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_momentum,wmean,sig_momentum_wmean,跟随情绪 × 影响力（非反转）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_net_crowd_contrarian,sum,sig_net_crowd_contrarian_sum,(看空占比−看多占比) × 情绪反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_nlp_lex_disagree,sum,sig_nlp_lex_disagree_sum,NLP 与词典情绪不一致时反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_nlp_lex_disagree,wmean,sig_nlp_lex_disagree_wmean,NLP 与词典情绪不一致时反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_nlp_minus_lex,sum,sig_nlp_minus_lex_sum,NLP 与词典差 × 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_nlp_minus_lex,wmean,sig_nlp_minus_lex_wmean,NLP 与词典差 × 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_original_post,sum,sig_original_post_sum,非转发帖 × Sentiment × Influence,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_original_post,wmean,sig_original_post_wmean,非转发帖 × Sentiment × Influence,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_post_burst_contrarian,sum,sig_post_burst_contrarian_sum,发帖密集日 × 情绪反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rank1_contrarian,sum,sig_rank1_contrarian_sum,仅行业 #1 KOL 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rank1_contrarian,wmean,sig_rank1_contrarian_wmean,仅行业 #1 KOL 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rank1_momentum,sum,sig_rank1_momentum_sum,仅行业 #1 KOL 跟随,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rank1_momentum,wmean,sig_rank1_momentum_wmean,仅行业 #1 KOL 跟随,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rank_weighted,sum,sig_rank_weighted_sum,Sentiment × Influence × Top排名权重,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rank_weighted,wmean,sig_rank_weighted_wmean,Sentiment × Influence × Top排名权重,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rt_contrarian,sum,sig_rt_contrarian_sum,仅转发帖反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rt_contrarian,wmean,sig_rt_contrarian_wmean,仅转发帖反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_sentiment_delta_contra,sum,sig_sentiment_delta_contra_sum,情绪突变反转 × 影响力,ind_ret_5m,0,0,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_sentiment_delta,sum,sig_sentiment_delta_sum,情绪相对5日均值突变 × 当日影响力,ind_ret_5m,0,0,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_sentiment_x_likes,sum,sig_sentiment_x_likes_sum,Sentiment × log(1+likes),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_sentiment_x_likes,wmean,sig_sentiment_x_likes_wmean,Sentiment × log(1+likes),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_strong_bear_only,sum,sig_strong_bear_only_sum,强看空 (s<-0.2) 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_strong_bear_only,wmean,sig_strong_bear_only_wmean,强看空 (s<-0.2) 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_strong_bull_fade,sum,sig_strong_bull_fade_sum,强看多 (s>0.2) 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_strong_bull_fade,wmean,sig_strong_bull_fade_wmean,强看多 (s>0.2) 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_surprise_contrarian,sum,sig_surprise_contrarian_sum,相对该 KOL 历史情绪的意外 × 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_surprise_contrarian,wmean,sig_surprise_contrarian_wmean,相对该 KOL 历史情绪的意外 × 反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_top_rank_only,sum,sig_top_rank_only_sum,仅行业排名前3 KOL,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_top_rank_only,wmean,sig_top_rank_only_wmean,仅行业排名前3 KOL,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_unanimity_contrarian,sum,sig_unanimity_contrarian_sum,低分歧时加强反转（一致预期）,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_views_weighted,sum,sig_views_weighted_sum,情绪 × log(views),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_views_weighted,wmean,sig_views_weighted_wmean,情绪 × log(views),ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_viral_contrarian,sum,sig_viral_contrarian_sum,高互动惊喜帖才做情绪反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_viral_contrarian,wmean,sig_viral_contrarian_wmean,高互动惊喜帖才做情绪反转,ind_ret_5m,0,2,,,,consumer_tech,消费科技,all,5m,5分钟,638
sig_rt_contrarian,wmean,sig_rt_contrarian_wmean,仅转发帖反转,ind_ret_5m,0,23,0.4013,0.000845,0.003764,crypto,加密,all,5m,5分钟,638
sig_contrarian,wmean,sig_contrarian_wmean,−Sentiment × Influence（反转）,ind_ret_5m,0,23,0.2254,0.000842,0.003658,crypto,加密,all,5m,5分钟,638
sig_bear_bounce,wmean,sig_bear_bounce_wmean,仅明显看空帖反转（恐慌反弹）,ind_ret_5m,0,23,0.2207,0.000496,0.003269,crypto,加密,all,5m,5分钟,638
sig_bull_fade,wmean,sig_bull_fade_wmean,仅明显看多帖反转（拥挤做多）,ind_ret_5m,0,23,0.1903,0.000462,0.002386,crypto,加密,all,5m,5分钟,638
sig_extreme_contrarian,wmean,sig_extreme_contrarian_wmean,仅极端情绪帖（|s|≥0.2）反转,ind_ret_5m,0,23,0.1748,0.000503,0.002672,crypto,加密,all,5m,5分钟,638
sig_strong_bull_fade,wmean,sig_strong_bull_fade_wmean,强看多 (s>0.2) 反转,ind_ret_5m,0,23,0.1629,0.000296,0.001269,crypto,加密,all,5m,5分钟,638
sig_contrarian_x_viral,wmean,sig_contrarian_x_viral_wmean,反转 × 互动惊喜度（连续加权）,ind_ret_5m,0,23,0.1592,0.000378,0.003658,crypto,加密,all,5m,5分钟,638
sig_bear_only,sum,sig_bear_only_sum,仅看空情绪 × Influence,ind_ret_5m,0,23,0.1549,0.000102,-0.003045,crypto,加密,all,5m,5分钟,638
sig_imbalance_contrarian,wmean,sig_imbalance_contrarian_wmean,情绪方向 × 影响力反转,ind_ret_5m,0,23,0.1309,0.000119,-0.002488,crypto,加密,all,5m,5分钟,638
sig_imbalance_contrarian,sum,sig_imbalance_contrarian_sum,情绪方向 × 影响力反转,ind_ret_5m,0,23,0.1159,0.000984,-0.002488,crypto,加密,all,5m,5分钟,638
sig_strong_bear_only,wmean,sig_strong_bear_only_wmean,强看空 (s<-0.2) 反转,ind_ret_5m,0,23,0.1136,0.000332,0.001355,crypto,加密,all,5m,5分钟,638
sig_contrarian_orig,wmean,sig_contrarian_orig_wmean,仅原创帖（非 RT）反转,ind_ret_5m,0,23,0.1099,0.000464,0.001019,crypto,加密,all,5m,5分钟,638
sig_bull_fade,sum,sig_bull_fade_sum,仅明显看多帖反转（拥挤做多）,ind_ret_5m,0,23,0.1057,0.000548,0.002386,crypto,加密,all,5m,5分钟,638
sig_unanimity_contrarian,sum,sig_unanimity_contrarian_sum,低分歧时加强反转（一致预期）,ind_ret_5m,0,23,0.1033,0.000427,0.003658,crypto,加密,all,5m,5分钟,638
sig_strong_bull_fade,sum,sig_strong_bull_fade_sum,强看多 (s>0.2) 反转,ind_ret_5m,0,23,0.1017,0.000432,0.001269,crypto,加密,all,5m,5分钟,638
sig_rt_contrarian,sum,sig_rt_contrarian_sum,仅转发帖反转,ind_ret_5m,0,23,0.0984,0.000438,0.003764,crypto,加密,all,5m,5分钟,638
sig_kol_breadth_contrarian,sum,sig_kol_breadth_contrarian_sum,参与 KOL 数 × 情绪反转,ind_ret_5m,0,23,0.0983,0.000504,0.003658,crypto,加密,all,5m,5分钟,638
sig_contrarian_x_viral,sum,sig_contrarian_x_viral_sum,反转 × 互动惊喜度（连续加权）,ind_ret_5m,0,23,0.0942,0.000514,0.003658,crypto,加密,all,5m,5分钟,638
sig_contrarian,sum,sig_contrarian_sum,−Sentiment × Influence（反转）,ind_ret_5m,0,23,0.0917,0.000223,0.003658,crypto,加密,all,5m,5分钟,638
sig_contrarian_orig,sum,sig_contrarian_orig_sum,仅原创帖（非 RT）反转,ind_ret_5m,0,23,0.0903,0.000268,0.001019,crypto,加密,all,5m,5分钟,638
sig_viral_contrarian,sum,sig_viral_contrarian_sum,高互动惊喜帖才做情绪反转,ind_ret_5m,0,23,0.0873,8.9e-05,-0.000671,crypto,加密,all,5m,5分钟,638
sig_extreme_contrarian,sum,sig_extreme_contrarian_sum,仅极端情绪帖（|s|≥0.2）反转,ind_ret_5m,0,23,0.0871,1.5e-05,0.002672,crypto,加密,all,5m,5分钟,638
sig_contrarian_top3,sum,sig_contrarian_top3_sum,仅Top3 KOL的反转信号（日频 sum）,ind_ret_5m,0,23,0.087,2.3e-05,0.000126,crypto,加密,all,5m,5分钟,638
sig_rank1_contrarian,sum,sig_rank1_contrarian_sum,仅行业 #1 KOL 反转,ind_ret_5m,0,23,0.083,2.3e-05,0.000126,crypto,加密,all,5m,5分钟,638
sig_contrarian_top3,wmean,sig_contrarian_top3_wmean,仅Top3 KOL的反转信号（日频 sum）,ind_ret_5m,0,23,0.0827,2.3e-05,0.000126,crypto,加密,all,5m,5分钟,638
sig_post_burst_contrarian,sum,sig_post_burst_contrarian_sum,发帖密集日 × 情绪反转,ind_ret_5m,0,23,0.0825,6.5e-05,0.003658,crypto,加密,all,5m,5分钟,638
sig_nlp_minus_lex,sum,sig_nlp_minus_lex_sum,NLP 与词典差 × 反转,ind_ret_5m,0,23,0.0824,-0.000102,-0.002049,crypto,加密,all,5m,5分钟,638
sig_rank1_contrarian,wmean,sig_rank1_contrarian_wmean,仅行业 #1 KOL 反转,ind_ret_5m,0,23,0.0801,2.3e-05,0.000126,crypto,加密,all,5m,5分钟,638
sig_nlp_lex_disagree,wmean,sig_nlp_lex_disagree_wmean,NLP 与词典情绪不一致时反转,ind_ret_5m,0,23,0.0768,1.3e-05,0.000188,crypto,加密,all,5m,5分钟,638
sig_nlp_lex_disagree,sum,sig_nlp_lex_disagree_sum,NLP 与词典情绪不一致时反转,ind_ret_5m,0,23,0.0768,1.3e-05,0.000188,crypto,加密,all,5m,5分钟,638
sig_dispersion_contrarian,sum,sig_dispersion_contrarian_sum,高分歧日 × 情绪反转,ind_ret_5m,0,23,0.0736,7.7e-05,-0.002145,crypto,加密,all,5m,5分钟,638
sig_consensus_contrarian,sum,sig_consensus_contrarian_sum,行业共识情绪反转（|均值|×影响力）,ind_ret_5m,0,23,0.0727,0.000427,0.003658,crypto,加密,all,5m,5分钟,638
sig_bear_crowd,sum,sig_bear_crowd_sum,看空帖占比 × 情绪反转（恐慌反弹）,ind_ret_5m,0,23,0.0695,0.000489,0.003705,crypto,加密,all,5m,5分钟,638
sig_contrarian_views,sum,sig_contrarian_views_sum,反转 × log(views),ind_ret_5m,0,23,0.0631,0.000268,0.001019,crypto,加密,all,5m,5分钟,638
sig_nlp_minus_lex,wmean,sig_nlp_minus_lex_wmean,NLP 与词典差 × 反转,ind_ret_5m,0,23,0.0333,0.000446,-0.002049,crypto,加密,all,5m,5分钟,638
sig_sentiment_delta_contra,sum,sig_sentiment_delta_contra_sum,情绪突变反转 × 影响力,ind_ret_5m,0,21,0.0326,0.000205,0.004982,crypto,加密,all,5m,5分钟,638
sig_sentiment_x_likes,wmean,sig_sentiment_x_likes_wmean,Sentiment × log(1+likes),ind_ret_5m,0,23,0.0284,-0.000392,-0.0014,crypto,加密,all,5m,5分钟,638
sig_contrarian_views,wmean,sig_contrarian_views_wmean,反转 × log(views),ind_ret_5m,0,23,0.0049,0.000413,0.001019,crypto,加密,all,5m,5分钟,638
sig_views_weighted,wmean,sig_views_weighted_wmean,情绪 × log(views),ind_ret_5m,0,23,-0.0049,-0.000413,-0.001019,crypto,加密,all,5m,5分钟,638
sig_surprise_contrarian,wmean,sig_surprise_contrarian_wmean,相对该 KOL 历史情绪的意外 × 反转,ind_ret_5m,0,23,-0.0093,-1e-06,0.005515,crypto,加密,all,5m,5分钟,638
sig_viral_contrarian,wmean,sig_viral_contrarian_wmean,高互动惊喜帖才做情绪反转,ind_ret_5m,0,23,-0.0194,8.9e-05,-0.000671,crypto,加密,all,5m,5分钟,638
sig_engagement,wmean,sig_engagement_wmean,情绪 × 相对自身互动惊喜度,ind_ret_5m,0,23,-0.0217,-0.000335,-0.001019,crypto,加密,all,5m,5分钟,638
sig_sentiment_delta,sum,sig_sentiment_delta_sum,情绪相对5日均值突变 × 当日影响力,ind_ret_5m,0,21,-0.0326,-0.000205,-0.004982,crypto,加密,all,5m,5分钟,638
